"table_schema","table_name","column_name","data_type","is_nullable","column_default"
main,v_carrier_claims_mismatches,LINE_NCH_PMT_AMT_12_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_NCH_PMT_AMT_12_new,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_7_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_7_new,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_NCH_PMT_AMT_13_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_NCH_PMT_AMT_13_new,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_6_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_6_new,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_5_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_5_new,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_ALOWD_CHRG_AMT_6_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_ALOWD_CHRG_AMT_6_new,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_ALOWD_CHRG_AMT_7_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_ALOWD_CHRG_AMT_7_new,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_ALOWD_CHRG_AMT_8_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_ALOWD_CHRG_AMT_8_new,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_ALOWD_CHRG_AMT_9_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_ALOWD_CHRG_AMT_9_new,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_9_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_9_new,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_ALOWD_CHRG_AMT_11_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_ALOWD_CHRG_AMT_11_new,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_ALOWD_CHRG_AMT_12_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_ALOWD_CHRG_AMT_12_new,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_8_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_8_new,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_10_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_10_new,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_13_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_13_new,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_11_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_11_new,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_12_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_COINSRNC_AMT_12_new,FLOAT,YES,
main,v_carrier_claims_mismatches,TAX_NUM_1_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_1_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ALOWD_CHRG_AMT_13_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_ALOWD_CHRG_AMT_13_new,FLOAT,YES,
main,v_carrier_claims_mismatches,ICD9_DGNS_CD_1_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,ICD9_DGNS_CD_1_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ALOWD_CHRG_AMT_10_src,FLOAT,YES,
main,v_carrier_claims_mismatches,LINE_ALOWD_CHRG_AMT_10_new,FLOAT,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_1_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_1_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_1_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_1_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,CLM_FROM_DT_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,CLM_FROM_DT_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_2_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_2_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,ICD9_DGNS_CD_2_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,ICD9_DGNS_CD_2_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_2_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_2_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_2_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_2_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_2_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_2_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_2_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_2_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,ICD9_DGNS_CD_3_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,ICD9_DGNS_CD_3_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_3_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_3_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_3_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_3_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_3_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_3_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_3_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_3_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,ICD9_DGNS_CD_4_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,ICD9_DGNS_CD_4_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_3_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_3_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_4_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_4_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_4_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_4_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_4_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_4_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_4_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_4_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_4_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_4_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_5_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_5_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_5_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_5_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_5_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_5_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_5_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_5_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_5_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_5_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_6_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_6_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_6_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_6_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_6_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_6_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_6_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_6_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_7_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_7_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_6_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_6_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_7_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_7_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,ICD9_DGNS_CD_5_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,ICD9_DGNS_CD_5_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_7_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_7_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_7_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_7_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_9_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_9_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_7_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_7_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_8_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_8_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_8_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_8_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_8_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_8_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_8_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_8_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_9_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_9_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_9_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_9_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_11_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_11_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_8_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_8_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,ICD9_DGNS_CD_6_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,ICD9_DGNS_CD_6_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_10_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_10_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_11_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_11_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_10_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_10_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_10_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_10_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_11_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_11_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_10_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_10_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_11_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_11_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_9_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_9_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_11_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_11_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_10_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_10_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_9_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_9_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_12_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_12_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_12_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_12_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_12_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_12_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_12_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_12_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_13_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_PRCSG_IND_CD_13_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_13_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,PRF_PHYSN_NPI_13_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_13_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,TAX_NUM_13_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_13_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,LINE_ICD9_DGNS_CD_13_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,ICD9_DGNS_CD_7_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,ICD9_DGNS_CD_7_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_13_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_13_new,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_12_src,VARCHAR,YES,
main,v_carrier_claims_mismatches,HCPCS_CD_12_new,VARCHAR,YES,
main,v_carrier_line1_audit,CLM_ID,VARCHAR,YES,
main,v_carrier_line1_audit,record_status,VARCHAR,YES,
main,v_carrier_line1_audit,STATE_NAME,VARCHAR,YES,
main,v_carrier_line1_audit,CLM_FROM_DT,VARCHAR,YES,
main,v_carrier_line1_audit,src_pmt,FLOAT,YES,
main,v_carrier_line1_audit,new_pmt,FLOAT,YES,
main,v_carrier_line1_audit,processing_ind,VARCHAR,YES,
main,v_carrier_line1_audit,allowed_amt,FLOAT,YES,
main,v_carrier_line1_audit,business_rule_status,VARCHAR,YES,
main,v_carrier_line1_audit,variance,FLOAT,YES,
main,vw_amount_differences,CLM_ID,VARCHAR,YES,
main,vw_amount_differences,src_amt,FLOAT,YES,
main,vw_amount_differences,new_amt,FLOAT,YES,
main,vw_amount_differences,variance,FLOAT,YES,
main,vw_db_schema,table_schema,VARCHAR,YES,
main,vw_db_schema,table_name,VARCHAR,YES,
main,vw_db_schema,column_name,VARCHAR,YES,
main,vw_db_schema,data_type,VARCHAR,YES,
main,vw_db_schema,is_nullable,VARCHAR,YES,
main,vw_db_schema,column_default,VARCHAR,YES,
main,vw_dob_differences,DESYNPUF_ID,VARCHAR,YES,
main,vw_dob_differences,src_dob,VARCHAR,YES,
main,vw_dob_differences,new_dob,VARCHAR,YES,
main,vw_dob_differences,src_dod,VARCHAR,YES,
main,vw_dob_differences,new_dod,VARCHAR,YES,
main,vw_financial_differences,DESYNPUF_ID,VARCHAR,YES,
main,vw_financial_differences,CLM_ID,VARCHAR,YES,
main,vw_financial_differences,CLM_FROM_DT,VARCHAR,YES,
main,vw_financial_differences,CLM_THRU_DT,VARCHAR,YES,
main,vw_financial_differences,abs_delta_LINE_NCH_PMT_AMT_1,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_NCH_PMT_AMT_2,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_NCH_PMT_AMT_3,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_NCH_PMT_AMT_4,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_NCH_PMT_AMT_5,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_NCH_PMT_AMT_6,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_NCH_PMT_AMT_7,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_NCH_PMT_AMT_8,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_NCH_PMT_AMT_9,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_NCH_PMT_AMT_10,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_NCH_PMT_AMT_11,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_NCH_PMT_AMT_12,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_NCH_PMT_AMT_13,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PTB_DDCTBL_AMT_1,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PTB_DDCTBL_AMT_2,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PTB_DDCTBL_AMT_3,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PTB_DDCTBL_AMT_4,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PTB_DDCTBL_AMT_5,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PTB_DDCTBL_AMT_6,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PTB_DDCTBL_AMT_7,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PTB_DDCTBL_AMT_8,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PTB_DDCTBL_AMT_9,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PTB_DDCTBL_AMT_10,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PTB_DDCTBL_AMT_11,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PTB_DDCTBL_AMT_12,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PTB_DDCTBL_AMT_13,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PRMRY_PYR_PD_AMT_1,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PRMRY_PYR_PD_AMT_2,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PRMRY_PYR_PD_AMT_3,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PRMRY_PYR_PD_AMT_4,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PRMRY_PYR_PD_AMT_5,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PRMRY_PYR_PD_AMT_6,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PRMRY_PYR_PD_AMT_7,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PRMRY_PYR_PD_AMT_8,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PRMRY_PYR_PD_AMT_9,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PRMRY_PYR_PD_AMT_10,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PRMRY_PYR_PD_AMT_11,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PRMRY_PYR_PD_AMT_12,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_BENE_PRMRY_PYR_PD_AMT_13,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_COINSRNC_AMT_1,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_COINSRNC_AMT_2,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_COINSRNC_AMT_3,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_COINSRNC_AMT_4,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_COINSRNC_AMT_5,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_COINSRNC_AMT_6,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_COINSRNC_AMT_7,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_COINSRNC_AMT_8,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_COINSRNC_AMT_9,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_COINSRNC_AMT_10,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_COINSRNC_AMT_11,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_COINSRNC_AMT_12,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_COINSRNC_AMT_13,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_ALOWD_CHRG_AMT_1,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_ALOWD_CHRG_AMT_2,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_ALOWD_CHRG_AMT_3,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_ALOWD_CHRG_AMT_4,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_ALOWD_CHRG_AMT_5,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_ALOWD_CHRG_AMT_6,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_ALOWD_CHRG_AMT_7,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_ALOWD_CHRG_AMT_8,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_ALOWD_CHRG_AMT_9,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_ALOWD_CHRG_AMT_10,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_ALOWD_CHRG_AMT_11,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_ALOWD_CHRG_AMT_12,DOUBLE,YES,
main,vw_financial_differences,abs_delta_LINE_ALOWD_CHRG_AMT_13,DOUBLE,YES,
main,vw_financial_differences_bene,DESYNPUF_ID,VARCHAR,YES,
main,vw_financial_differences_bene,YEAR,INTEGER,YES,
main,vw_financial_differences_bene,abs_delta_MEDREIMB_IP,DOUBLE,YES,
main,vw_financial_differences_bene,abs_delta_BENRES_IP,DOUBLE,YES,
main,vw_financial_differences_bene,abs_delta_PPPYMT_IP,DOUBLE,YES,
main,vw_financial_differences_bene,abs_delta_MEDREIMB_OP,DOUBLE,YES,
main,vw_financial_differences_bene,abs_delta_BENRES_OP,DOUBLE,YES,
main,vw_financial_differences_bene,abs_delta_PPPYMT_OP,DOUBLE,YES,
main,vw_financial_differences_bene,abs_delta_MEDREIMB_CAR,DOUBLE,YES,
main,vw_financial_differences_bene,abs_delta_BENRES_CAR,DOUBLE,YES,
main,vw_financial_differences_bene,abs_delta_PPPYMT_CAR,DOUBLE,YES,
main,vw_missing_rows,status,VARCHAR,YES,
main,vw_missing_rows,DESYNPUF_ID,VARCHAR,YES,
main,vw_missing_rows,YEAR,INTEGER,YES,
main,vw_not_identical,DESYNPUF_ID,VARCHAR,YES,
main,vw_not_identical,YEAR,INTEGER,YES,
main,vw_not_identical,BENE_BIRTH_DT,VARCHAR,YES,
main,vw_not_identical,BENE_DEATH_DT,VARCHAR,YES,
main,vw_not_identical,BENE_SEX_IDENT_CD,VARCHAR,YES,
main,vw_not_identical,BENE_RACE_CD,VARCHAR,YES,
main,vw_not_identical,BENE_ESRD_IND,VARCHAR,YES,
main,vw_not_identical,SP_STATE_CODE,VARCHAR,YES,
main,vw_not_identical,BENE_COUNTY_CD,VARCHAR,YES,
main,vw_not_identical,BENE_HI_CVRAGE_TOT_MONS,INTEGER,YES,
main,vw_not_identical,BENE_SMI_CVRAGE_TOT_MONS,INTEGER,YES,
main,vw_not_identical,BENE_HMO_CVRAGE_TOT_MONS,INTEGER,YES,
main,vw_not_identical,PLAN_CVRG_MOS_NUM,INTEGER,YES,
main,vw_not_identical,SP_ALZHDMTA,VARCHAR,YES,
main,vw_not_identical,SP_CHF,VARCHAR,YES,
main,vw_not_identical,SP_CHRNKIDN,VARCHAR,YES,
main,vw_not_identical,SP_CNCR,VARCHAR,YES,
main,vw_not_identical,SP_COPD,VARCHAR,YES,
main,vw_not_identical,SP_DEPRESSN,VARCHAR,YES,
main,vw_not_identical,SP_DIABETES,VARCHAR,YES,
main,vw_not_identical,SP_ISCHMCHT,VARCHAR,YES,
main,vw_not_identical,SP_OSTEOPRS,VARCHAR,YES,
main,vw_not_identical,SP_RA_OA,VARCHAR,YES,
main,vw_not_identical,SP_STRKETIA,VARCHAR,YES,
main,vw_not_identical,MEDREIMB_IP,FLOAT,YES,
main,vw_not_identical,BENRES_IP,FLOAT,YES,
main,vw_not_identical,PPPYMT_IP,FLOAT,YES,
main,vw_not_identical,MEDREIMB_OP,FLOAT,YES,
main,vw_not_identical,BENRES_OP,FLOAT,YES,
main,vw_not_identical,PPPYMT_OP,FLOAT,YES,
main,vw_not_identical,MEDREIMB_CAR,FLOAT,YES,
main,vw_not_identical,BENRES_CAR,FLOAT,YES,
main,vw_not_identical,PPPYMT_CAR,FLOAT,YES,
main,vw_row_counts,object_name,VARCHAR,YES,
main,vw_row_counts,row_count,BIGINT,YES,
main,vw_sigma_analysis,SUBJECT,VARCHAR,YES,
main,vw_sigma_analysis,TOTAL_UNITS,BIGINT,YES,
main,vw_sigma_analysis,TOTAL_DEFECTS,HUGEINT,YES,
main,vw_sigma_analysis,TOTAL_OPPORTUNITIES,BIGINT,YES,
main,vw_sigma_analysis,DPMO,FLOAT,YES,
main,vw_sigma_analysis,YIELD,FLOAT,YES,
main,vw_sigma_analysis,SIGMA_LEVEL,DOUBLE,YES,
main,vw_sigma_analysis_columns,src,VARCHAR,YES,
main,vw_sigma_analysis_columns,column_name,VARCHAR,YES,
